session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_02008,336,TCP,3,789.1892925,AES,0.06023044091,2,Chrome,0,1
SID_02009,631,TCP,1,266.6629795,DES,0.1186546055,2,Edge,0,1
SID_02010,687,TCP,4,231.9970316,AES,0.3572866166,2,Edge,0,0
SID_02011,178,ICMP,4,180.8662865,AES,0.1623895824,3,Chrome,0,1
SID_02012,347,TCP,8,164.3675366,AES,0.1249036127,0,Firefox,0,1
SID_02013,346,TCP,5,760.148134,None,0.1775471377,1,Firefox,1,0
SID_02014,312,TCP,5,1890.282826,AES,0.7352293817,1,Chrome,0,1
SID_02015,665,TCP,3,358.4457546,AES,0.4920799023,2,Chrome,0,0
SID_02016,461,TCP,5,103.6393299,None,0.3476729533,1,Chrome,0,1
SID_02017,447,TCP,5,106.1847695,AES,0.5408376756,3,Chrome,0,1
SID_02018,99,UDP,2,2170.728091,DES,0.3381046461,1,Unknown,0,1
SID_02019,627,TCP,3,601.86858,None,0.1941229771,1,Chrome,0,0
SID_02020,252,TCP,3,502.3153978,DES,0.6220742955,2,Firefox,0,1
SID_02021,511,TCP,5,1771.229041,DES,0.2570096551,0,Chrome,1,0
SID_02022,555,TCP,3,565.9801704,AES,0.1990866448,2,Chrome,0,0
SID_02023,772,TCP,4,524.0630785,DES,0.3696440581,2,Firefox,0,0
SID_02024,238,TCP,4,2090.037853,None,0.3623565201,1,Firefox,0,0
SID_02025,64,TCP,4,514.6618438,None,0.4970784749,1,Firefox,0,0
SID_02026,536,TCP,5,396.6984787,DES,0.1760926583,2,Chrome,0,1
SID_02027,860,UDP,3,697.172701,AES,0.217286095,2,Edge,0,0
SID_02028,747,TCP,3,3025.90293,None,0.5066180679,2,Chrome,0,0
SID_02029,541,TCP,5,2655.599011,AES,0.188569512,2,Safari,0,0
SID_02030,401,TCP,7,1195.46509,AES,0.2519200051,1,Firefox,1,1
SID_02031,661,TCP,7,553.367946,AES,0.1560048606,0,Edge,0,1
SID_02032,305,TCP,4,1706.015388,AES,0.411678333,1,Chrome,0,0
SID_02033,595,TCP,2,434.9311284,DES,0.3327078644,2,Firefox,0,0
SID_02034,601,UDP,5,817.6389384,AES,0.2716980563,2,Chrome,1,0
SID_02035,712,TCP,5,158.2017694,AES,0.5766818976,3,Edge,0,1
SID_02036,1051,TCP,4,866.0832379,AES,0.197759294,1,Edge,0,0
SID_02037,578,TCP,4,258.4881521,AES,0.3619996365,2,Chrome,0,0
SID_02038,398,TCP,5,1181.861458,DES,0.3897557678,0,Chrome,0,0
SID_02039,494,TCP,4,427.6032211,DES,0.3870927747,1,Chrome,0,1
SID_02040,146,TCP,1,406.5430165,DES,0.3170637199,0,Edge,0,0
SID_02041,361,TCP,4,1098.158244,DES,0.1896574042,1,Chrome,0,0
SID_02042,418,TCP,3,443.1516375,AES,0.592171703,2,Safari,0,0
SID_02043,395,TCP,6,1001.470517,DES,0.5039419955,3,Chrome,0,1
SID_02044,530,UDP,4,1545.179024,DES,0.8210666889,3,Unknown,0,1
SID_02045,335,TCP,5,117.7599727,AES,0.112055916,0,Chrome,0,0
SID_02046,724,TCP,4,521.6395011,AES,0.1049988879,2,Chrome,0,1
SID_02047,500,UDP,2,2319.05187,AES,0.158200416,2,Chrome,0,0
SID_02048,498,UDP,3,1337.82316,AES,0.2013112728,2,Unknown,0,0
SID_02049,434,UDP,3,2907.884798,AES,0.2625544802,1,Chrome,0,0
SID_02050,531,TCP,5,1574.65484,AES,0.6649790187,1,Edge,0,1
SID_02051,665,UDP,9,297.1058471,AES,0.39029829,0,Chrome,0,1
SID_02052,326,TCP,4,157.934456,AES,0.4541348436,1,Chrome,0,0
SID_02053,368,TCP,5,189.1267178,AES,0.3854071267,1,Edge,0,0
SID_02054,439,TCP,6,195.5884834,AES,0.7150060602,2,Chrome,0,1
SID_02055,230,UDP,6,63.00636886,DES,0.422807494,2,Firefox,0,0
SID_02056,336,TCP,6,1898.363927,AES,0.3326422452,1,Chrome,0,0
SID_02057,404,TCP,4,558.6059153,None,0.1602064235,1,Edge,0,0
SID_02058,674,TCP,11,85.41916484,None,0.5046119713,3,Firefox,0,1
SID_02059,552,TCP,6,1150.547258,DES,0.233160961,0,Firefox,0,0
SID_02060,538,UDP,3,315.1938173,AES,0.494235774,0,Edge,0,0
SID_02061,670,TCP,1,58.94953231,None,0.4666383501,0,Chrome,0,0
SID_02062,472,TCP,8,168.3364243,AES,0.1863466075,1,Chrome,0,1
SID_02063,578,UDP,1,857.3032854,AES,0.1149295014,2,Chrome,0,0
SID_02064,479,TCP,6,1263.927737,DES,0.4748690095,2,Firefox,0,0
SID_02065,553,TCP,2,234.077127,AES,0.4300044592,0,Chrome,0,0
SID_02066,383,UDP,3,688.4166924,DES,0.1021648555,1,Chrome,0,0
SID_02067,64,UDP,7,0.6983509702,DES,0.155991566,0,Chrome,0,1
SID_02068,473,UDP,4,261.0135576,AES,0.123438951,0,Chrome,1,0
SID_02069,784,TCP,3,160.3563136,AES,0.3714636928,1,Chrome,1,0
SID_02070,685,TCP,9,63.70762749,None,0.3241521619,1,Chrome,0,1
SID_02071,693,TCP,2,529.1564992,DES,0.5593254678,1,Chrome,0,0
SID_02072,747,TCP,2,797.6005452,AES,0.08187920745,2,Chrome,1,0
SID_02073,517,TCP,3,37.98894885,DES,0.2268651565,2,Chrome,0,0
SID_02074,539,TCP,3,118.6990192,AES,0.3466537722,3,Chrome,1,1
SID_02075,376,UDP,3,2154.031047,None,0.2484492248,2,Safari,0,1
SID_02076,436,TCP,6,201.9681348,AES,0.5330651289,1,Edge,0,0
SID_02077,623,TCP,6,1141.652241,None,0.1718798974,1,Chrome,0,0
SID_02078,740,TCP,10,1101.820109,None,0.2857031545,2,Chrome,0,1
SID_02079,472,TCP,2,310.3939219,None,0.3728379645,1,Firefox,0,1
SID_02080,409,ICMP,3,182.6423698,AES,0.2693208833,1,Chrome,0,0
SID_02081,500,TCP,1,223.7187997,None,0.3854144947,1,Safari,0,0
SID_02082,620,TCP,3,667.5823816,AES,0.4142212894,2,Chrome,0,0
SID_02083,211,TCP,3,383.9255506,AES,0.07920823188,0,Chrome,0,0
SID_02084,64,TCP,5,547.4535985,AES,0.4676401368,2,Chrome,0,0
SID_02085,389,TCP,3,1335.403342,DES,0.2094042434,0,Chrome,0,0
SID_02086,255,UDP,3,558.2004235,DES,0.1791684233,2,Firefox,0,0
SID_02087,398,TCP,2,4276.14703,DES,0.05806413316,0,Chrome,0,0
SID_02088,470,TCP,3,876.8934531,None,0.07671206425,2,Firefox,0,0
SID_02089,409,TCP,2,185.7955292,AES,0.5407679808,3,Edge,0,1
SID_02090,790,UDP,7,553.7481661,AES,0.6255479043,2,Firefox,0,1
SID_02091,565,UDP,2,1343.106374,DES,0.312325669,3,Chrome,1,1
SID_02092,560,TCP,7,197.0289658,DES,0.1463805431,1,Chrome,1,1
SID_02093,624,TCP,5,1045.756304,AES,0.5630848531,1,Firefox,0,0
SID_02094,272,UDP,5,27.21699951,None,0.05366945128,1,Chrome,0,0
SID_02095,707,UDP,2,2286.640437,AES,0.2833442071,3,Edge,0,1
SID_02096,484,UDP,1,870.9970925,DES,0.4460981968,0,Chrome,0,0
SID_02097,634,UDP,6,141.9343713,AES,0.1923338447,0,Chrome,0,0
SID_02098,285,TCP,5,1659.051996,AES,0.1097019568,0,Chrome,0,1
SID_02099,189,TCP,4,68.29005657,None,0.1539507991,1,Chrome,1,0
SID_02100,663,UDP,5,416.6051016,AES,0.08229125056,1,Edge,0,0
SID_02101,575,UDP,5,1068.326912,None,0.2097144291,1,Chrome,0,0
SID_02102,319,TCP,4,2216.8767,AES,0.5851238436,2,Safari,1,0
SID_02103,326,TCP,2,343.1633844,DES,0.2786765926,1,Chrome,0,1
SID_02104,725,ICMP,4,1419.974891,DES,0.1144341886,1,Edge,0,0
SID_02105,262,TCP,5,175.2736733,AES,0.1969810023,1,Chrome,0,1
SID_02106,828,UDP,4,28.5932451,None,0.2131710742,1,Chrome,0,0
SID_02107,319,TCP,4,23.34614862,AES,0.2146674658,1,Chrome,0,0
SID_02108,627,TCP,2,858.7545428,DES,0.1448462191,1,Chrome,0,0
SID_02109,434,TCP,2,133.9847935,None,0.4047674327,1,Firefox,1,1
SID_02110,620,TCP,3,41.30778562,AES,0.1512314835,2,Edge,0,0
SID_02111,391,TCP,5,3009.074989,DES,0.1636180133,3,Firefox,0,1
SID_02112,467,TCP,1,221.6704629,AES,0.2063462905,2,Unknown,0,0
SID_02113,508,UDP,3,496.7423102,AES,0.5614098235,3,Safari,0,1
SID_02114,299,ICMP,5,759.6322158,AES,0.03512235635,1,Chrome,0,0
SID_02115,648,TCP,1,124.8142383,None,0.3748302236,1,Firefox,0,0
SID_02116,397,TCP,3,353.4985624,AES,0.1709916011,1,Chrome,1,0
SID_02117,454,TCP,6,834.6332981,AES,0.5843839553,3,Chrome,0,1
SID_02118,301,TCP,1,816.7916565,None,0.5446220173,1,Edge,0,0
SID_02119,64,TCP,3,1476.41842,AES,0.1018522773,2,Chrome,0,1
SID_02120,461,TCP,4,460.1810057,DES,0.2631445215,2,Firefox,0,1
SID_02121,982,TCP,1,1764.567279,DES,0.4701380006,3,Chrome,0,1
SID_02122,656,TCP,7,917.0481332,DES,0.4442192532,1,Chrome,0,1
SID_02123,496,TCP,4,660.6212548,AES,0.4185746011,1,Chrome,0,0
SID_02124,447,UDP,1,99.66803703,DES,0.161484139,2,Chrome,0,1
SID_02125,504,TCP,8,683.9757403,None,0.2300193847,1,Chrome,0,1
SID_02126,609,UDP,3,722.4469656,AES,0.3069899506,3,Edge,0,1
SID_02127,263,UDP,2,1137.717588,AES,0.2205215127,3,Chrome,0,1
SID_02128,722,ICMP,5,1015.916507,None,0.2738278801,1,Firefox,0,0
SID_02129,643,UDP,3,603.9843309,AES,0.1504016326,0,Chrome,0,0
SID_02130,643,TCP,11,718.8179642,AES,0.1454785699,2,Chrome,0,1
SID_02131,587,TCP,6,1183.931123,AES,0.3638211956,1,Edge,0,1
SID_02132,503,TCP,3,346.40093,AES,0.3632328312,3,Chrome,0,1
SID_02133,634,UDP,3,115.9939042,AES,0.4399721257,2,Chrome,0,0
SID_02134,618,UDP,6,1659.081788,AES,0.2361060177,1,Chrome,0,0
SID_02135,429,UDP,2,2682.355037,AES,0.2663915533,2,Firefox,0,0
SID_02136,385,TCP,3,448.7200641,None,0.09050981648,3,Chrome,0,1
SID_02137,520,UDP,7,3709.311286,DES,0.3930540241,3,Safari,0,1
SID_02138,809,TCP,4,311.7067718,AES,0.2171565932,1,Firefox,1,0
SID_02139,252,TCP,7,55.1149532,AES,0.3786563443,1,Chrome,0,1
SID_02140,206,UDP,5,679.7651585,None,0.6624682969,0,Chrome,1,1
SID_02141,532,TCP,2,1621.179881,None,0.2137377678,1,Edge,0,1
SID_02142,510,ICMP,3,768.7832743,None,0.4497805296,1,Safari,1,1
SID_02143,534,TCP,5,7.57749205,None,0.165837087,2,Edge,0,0
SID_02144,548,UDP,7,9.522595824,DES,0.1432163151,1,Chrome,1,1
SID_02145,455,TCP,5,1030.901781,AES,0.2853590091,2,Chrome,0,0
SID_02146,797,UDP,9,1493.236392,None,0.1983566892,1,Chrome,0,1
SID_02147,179,UDP,2,233.3913897,DES,0.3149233561,2,Chrome,1,0
SID_02148,334,UDP,5,508.1004639,DES,0.1162521746,1,Chrome,0,0
SID_02149,479,TCP,5,2597.221708,DES,0.1452205149,3,Edge,0,1
SID_02150,171,UDP,6,493.7998582,DES,0.3981574855,3,Edge,0,1
SID_02151,464,TCP,1,116.7738965,DES,0.1900833948,1,Chrome,0,0
SID_02152,832,TCP,5,1941.18649,AES,0.2339038289,1,Edge,0,1
SID_02153,504,TCP,3,546.8231384,AES,0.5193857442,2,Firefox,0,0
SID_02154,546,UDP,3,337.6499992,AES,0.415468588,1,Chrome,0,1
SID_02155,247,TCP,3,82.00963659,DES,0.2391374725,2,Chrome,0,0
SID_02156,376,UDP,6,490.3875305,None,0.2107696943,1,Safari,0,0
SID_02157,424,UDP,3,1174.60339,AES,0.1602308851,1,Chrome,1,0
SID_02158,436,TCP,3,1010.367987,None,0.2061652175,2,Unknown,0,1
SID_02159,756,UDP,5,549.0765312,AES,0.2846497238,0,Unknown,0,1
SID_02160,611,TCP,2,1017.046058,None,0.274217888,0,Edge,0,0
SID_02161,277,UDP,2,345.5629651,AES,0.3741149037,0,Chrome,0,1
SID_02162,549,TCP,2,1063.23044,DES,0.2309266637,2,Chrome,0,0
SID_02163,599,TCP,3,71.70711561,AES,0.4564164243,3,Chrome,1,1
SID_02164,728,TCP,3,177.7492409,AES,0.4627669369,3,Chrome,0,1
SID_02165,816,TCP,7,1681.17516,AES,0.4033771482,1,Edge,0,1
SID_02166,296,TCP,4,278.1216548,DES,0.04014568436,2,Firefox,0,0
SID_02167,337,TCP,3,184.478408,AES,0.4374681535,2,Edge,0,0
SID_02168,248,TCP,3,74.57217817,None,0.2969266489,1,Edge,0,0
SID_02169,453,TCP,4,399.3218771,DES,0.3799502126,2,Unknown,0,1
SID_02170,593,TCP,4,55.46469289,AES,0.8176903369,1,Firefox,0,1
SID_02171,697,UDP,3,549.7010101,DES,0.226527621,2,Firefox,0,0
SID_02172,484,TCP,1,2012.669553,AES,0.3557828729,1,Firefox,0,0
SID_02173,436,UDP,4,1237.675233,DES,0.2174468073,0,Firefox,0,0
SID_02174,530,TCP,1,33.21926746,DES,0.07495097426,3,Chrome,0,1
SID_02175,332,TCP,4,285.063619,AES,0.1700934485,1,Firefox,0,1
SID_02176,917,TCP,6,166.2535677,DES,0.04763169448,0,Firefox,0,0
SID_02177,178,TCP,1,55.42849303,AES,0.1715289198,2,Chrome,0,0
SID_02178,536,TCP,4,92.00600598,AES,0.2911639756,3,Chrome,1,1
SID_02179,904,TCP,1,1910.029761,DES,0.2555152644,0,Chrome,0,0
SID_02180,501,UDP,5,296.9474322,AES,0.5213209579,3,Edge,0,1
SID_02181,461,UDP,3,398.3589458,AES,0.08576605371,0,Chrome,0,0
SID_02182,428,TCP,5,531.9601716,AES,0.07716244323,1,Edge,0,0
SID_02183,463,UDP,6,1092.970981,DES,0.7756991422,0,Chrome,1,1
SID_02184,774,TCP,4,1281.058636,AES,0.4650992038,0,Firefox,0,0
SID_02185,64,TCP,7,2653.401378,None,0.3811213851,0,Edge,0,1
SID_02186,806,TCP,2,189.2648155,DES,0.1095696486,3,Edge,0,1
SID_02187,215,UDP,5,286.5593737,DES,0.5340969109,0,Edge,0,0
SID_02188,446,UDP,4,300.2910442,AES,0.07360322119,2,Edge,1,0
SID_02189,414,UDP,3,471.4028546,AES,0.660100637,2,Firefox,0,1
SID_02190,617,TCP,4,1317.729898,None,0.5244374858,2,Firefox,0,0
SID_02191,180,TCP,6,218.9771398,AES,0.7080390197,2,Unknown,0,1
SID_02192,592,UDP,5,1221.997974,AES,0.2112572089,1,Edge,0,0
SID_02193,904,TCP,4,182.565095,AES,0.4712685423,0,Chrome,0,0
SID_02194,227,TCP,1,990.7068083,AES,0.2430376529,0,Chrome,1,0
SID_02195,537,TCP,4,1283.56555,AES,0.236027683,3,Chrome,0,1
SID_02196,367,TCP,4,1538.134821,None,0.1982653751,2,Chrome,0,0
SID_02197,585,TCP,5,571.1462363,AES,0.1571540835,1,Edge,1,0
SID_02198,503,TCP,5,318.8491785,None,0.541642497,2,Chrome,0,0
SID_02199,371,TCP,6,1184.077044,AES,0.4435236494,1,Chrome,0,0
SID_02200,597,TCP,3,309.6088967,None,0.5327990954,4,Chrome,0,1
SID_02201,860,TCP,8,128.218364,DES,0.5338006669,2,Chrome,0,1
SID_02202,461,TCP,5,1439.929038,AES,0.1108692738,0,Chrome,0,0
SID_02203,643,TCP,5,423.7905823,DES,0.2069231643,1,Firefox,0,0
SID_02204,241,TCP,3,676.7287553,AES,0.2479970221,1,Edge,0,0
SID_02205,308,TCP,3,2005.172758,None,0.2946716803,0,Firefox,0,1
SID_02206,594,TCP,4,116.7577166,None,0.09075466389,3,Chrome,0,1
SID_02207,796,UDP,3,651.680569,AES,0.6531038595,1,Chrome,0,1
SID_02208,571,UDP,2,654.5413921,AES,0.3090505143,1,Chrome,0,0
SID_02209,437,TCP,3,1583.771412,DES,0.7429883783,2,Firefox,0,1
SID_02210,499,TCP,6,333.9398396,DES,0.3755096369,2,Edge,0,1
SID_02211,249,UDP,4,410.2809252,AES,0.04462590872,1,Chrome,0,1
SID_02212,620,TCP,5,585.998143,AES,0.1090915656,0,Chrome,0,0
SID_02213,676,TCP,8,146.3693923,None,0.2322894831,0,Chrome,0,1
SID_02214,409,TCP,2,508.9015726,AES,0.4922661327,3,Edge,0,1
SID_02215,405,TCP,8,458.2768506,AES,0.4909576977,1,Chrome,0,1
SID_02216,553,TCP,6,175.9135499,AES,0.3968497237,1,Safari,0,0
SID_02217,412,ICMP,7,1431.917055,AES,0.3975070192,4,Unknown,1,1
SID_02218,486,UDP,3,451.1473454,DES,0.2395349743,1,Firefox,0,1
SID_02219,919,TCP,1,292.3026359,DES,0.5318738946,2,Chrome,1,0
SID_02220,450,TCP,7,111.7538535,DES,0.1704206223,5,Chrome,0,1
SID_02221,428,TCP,3,75.22685506,DES,0.5802671923,0,Edge,1,0
SID_02222,370,TCP,3,2579.651447,None,0.160975698,2,Firefox,0,0
SID_02223,648,TCP,2,4263.588563,AES,0.08879483086,2,Chrome,1,1
SID_02224,463,TCP,4,1825.640961,AES,0.5076018136,3,Chrome,0,1
SID_02225,370,TCP,3,490.9239685,AES,0.520639284,1,Chrome,0,0
SID_02226,764,TCP,2,1319.857002,None,0.1917203735,0,Chrome,0,0
SID_02227,783,TCP,6,1437.975143,DES,0.4478552982,0,Firefox,0,0
SID_02228,379,ICMP,4,285.1219399,AES,0.5203560623,1,Edge,0,1
SID_02229,126,TCP,2,705.5675817,AES,0.3226632457,0,Firefox,1,0
SID_02230,701,ICMP,2,2513.939649,None,0.2289560251,1,Chrome,1,1
SID_02231,363,TCP,7,262.8785907,AES,0.3534791401,3,Firefox,0,1
SID_02232,658,TCP,3,869.8681895,AES,0.4483620008,1,Chrome,0,0
SID_02233,105,TCP,7,869.0493027,DES,0.5415876831,2,Chrome,1,1
SID_02234,678,TCP,3,482.163647,None,0.5120916337,4,Chrome,0,1
SID_02235,257,TCP,3,539.1916604,AES,0.06179503159,1,Chrome,1,0
SID_02236,646,UDP,1,487.6075416,DES,0.5021149386,1,Firefox,0,0
SID_02237,502,ICMP,6,588.9722283,AES,0.3145572869,3,Edge,1,1
SID_02238,309,TCP,2,128.8656602,DES,0.4291797516,2,Unknown,0,0
SID_02239,418,TCP,2,1266.809968,DES,0.2620414287,0,Firefox,0,0
SID_02240,637,TCP,5,865.5814142,None,0.2428272746,0,Chrome,0,1
SID_02241,521,TCP,4,2914.277084,AES,0.40395933,2,Chrome,0,0
SID_02242,616,TCP,5,225.5118391,DES,0.2244034854,1,Firefox,0,0
SID_02243,895,TCP,4,126.2295198,DES,0.1531582781,1,Chrome,0,0
SID_02244,187,TCP,7,335.5141982,None,0.3070069877,2,Chrome,0,1
SID_02245,823,TCP,2,570.2578227,DES,0.3502804076,1,Chrome,0,0
SID_02246,520,TCP,4,183.540146,AES,0.1892196599,2,Chrome,0,1
SID_02247,320,TCP,2,493.8398238,AES,0.3373926091,3,Unknown,0,1
SID_02248,233,TCP,6,823.1493951,None,0.4296677204,1,Chrome,0,0
SID_02249,462,ICMP,10,46.2484688,None,0.278805379,2,Chrome,0,1
SID_02250,684,TCP,2,1135.15277,AES,0.04492979343,1,Chrome,0,0
SID_02251,474,UDP,3,2246.888215,AES,0.5353583101,0,Chrome,0,0
SID_02252,802,UDP,7,249.8511312,DES,0.4408014978,1,Unknown,0,1
SID_02253,209,ICMP,1,1197.681961,AES,0.4763252058,1,Chrome,0,0
SID_02254,497,UDP,11,432.9375075,AES,0.2063883363,1,Chrome,0,1
SID_02255,249,TCP,4,873.5461064,AES,0.2231740232,1,Chrome,0,0
SID_02256,572,UDP,4,1086.99338,DES,0.06500835899,1,Firefox,0,0
SID_02257,677,TCP,6,279.61608,None,0.6464291745,0,Edge,0,1
SID_02258,415,TCP,4,1238.665202,AES,0.1937340148,1,Edge,1,0
SID_02259,64,ICMP,3,88.84477229,None,0.3412773008,1,Chrome,0,0
SID_02260,539,UDP,5,3457.488995,DES,0.3984594271,2,Firefox,0,0
SID_02261,587,ICMP,5,328.8143794,None,0.05657736749,0,Chrome,0,0
SID_02262,580,UDP,7,202.6788981,AES,0.5664855124,3,Unknown,1,1
SID_02263,747,UDP,5,119.40724,AES,0.2568818535,1,Firefox,0,0
SID_02264,285,UDP,5,1337.82603,AES,0.2655937468,1,Chrome,0,1
SID_02265,636,UDP,6,705.2996332,AES,0.4712504962,2,Firefox,0,0
SID_02266,738,TCP,2,2423.767151,None,0.2689291319,1,Firefox,1,0
SID_02267,144,UDP,5,834.5686857,None,0.5938285292,2,Safari,0,0
SID_02268,563,UDP,5,333.1314476,DES,0.5233786176,1,Chrome,0,0
SID_02269,399,UDP,5,1448.325977,AES,0.4967326417,1,Edge,0,1
SID_02270,483,TCP,5,264.1766999,AES,0.1791248166,1,Unknown,0,1
SID_02271,569,TCP,5,274.9400595,AES,0.4773410805,1,Firefox,0,0
SID_02272,402,TCP,3,22.95013906,DES,0.05972956233,1,Chrome,0,1
SID_02273,364,UDP,3,232.3061076,AES,0.6746919324,2,Unknown,0,1
SID_02274,506,TCP,4,242.436085,None,0.3705584178,0,Firefox,0,0
SID_02275,282,TCP,1,282.5123952,AES,0.1398387642,0,Unknown,0,0
SID_02276,282,TCP,6,367.8887992,AES,0.3724315925,1,Chrome,0,0
SID_02277,635,UDP,1,687.6901365,None,0.3533387727,0,Chrome,1,0
SID_02278,270,UDP,1,195.0761066,DES,0.4713304524,1,Safari,0,1
SID_02279,633,UDP,3,810.1554449,DES,0.4739054356,2,Edge,0,0
SID_02280,592,TCP,4,114.4638068,None,0.4365110023,2,Chrome,0,0
SID_02281,154,TCP,2,2137.886619,None,0.3907712508,1,Chrome,1,0
SID_02282,364,TCP,3,21.16572789,None,0.4175838441,2,Chrome,0,0
SID_02283,738,TCP,4,1910.495989,None,0.2960395592,2,Safari,1,1
SID_02284,303,UDP,5,633.8442604,AES,0.2251823527,1,Chrome,0,1
SID_02285,407,TCP,4,990.4245849,DES,0.8195502648,2,Edge,0,1
SID_02286,592,TCP,4,283.4481719,DES,0.3855810451,2,Firefox,0,0
SID_02287,656,TCP,5,152.7335467,DES,0.332698639,1,Chrome,0,0
SID_02288,449,TCP,6,2354.431542,DES,0.07253079161,3,Chrome,0,1
SID_02289,380,UDP,4,465.2901084,None,0.3577750225,3,Chrome,0,1
SID_02290,784,TCP,2,523.9306423,AES,0.278658523,2,Chrome,0,0
SID_02291,847,UDP,5,3396.789355,DES,0.2016404003,2,Chrome,0,0
SID_02292,695,TCP,5,327.6613982,DES,0.1827897626,2,Safari,0,0
SID_02293,517,TCP,3,84.45874355,AES,0.2558957984,2,Firefox,0,0
SID_02294,338,TCP,3,707.2800118,AES,0.6617505971,0,Firefox,0,1
SID_02295,333,TCP,3,647.3989505,DES,0.1614234212,0,Edge,0,0
SID_02296,604,UDP,2,1186.61211,None,0.3474689413,1,Safari,0,0
SID_02297,583,TCP,3,2482.263802,DES,0.4444252541,3,Chrome,1,1
SID_02298,780,TCP,5,294.1591041,AES,0.1307538349,0,Firefox,1,0
SID_02299,630,TCP,5,1023.521784,DES,0.1435887514,1,Chrome,0,0
SID_02300,199,TCP,1,456.0403339,None,0.1102917809,1,Chrome,0,0
SID_02301,710,UDP,4,1225.140419,AES,0.5596420319,0,Firefox,0,1
SID_02302,300,TCP,1,143.5664126,DES,0.06201433271,3,Chrome,0,1
SID_02303,423,TCP,5,555.8891868,DES,0.5632833416,2,Firefox,0,0
SID_02304,550,UDP,6,64.26286965,DES,0.3305333812,2,Chrome,0,0
SID_02305,899,TCP,4,658.9228046,AES,0.4697347391,2,Chrome,0,0
SID_02306,1121,TCP,1,148.0749814,None,0.3932664031,2,Edge,0,0
SID_02307,621,TCP,5,2576.002562,AES,0.2230148374,2,Chrome,0,0
SID_02308,463,TCP,4,646.5418042,AES,0.1123791835,1,Chrome,0,0
SID_02309,606,UDP,2,602.9542445,AES,0.3817716569,1,Chrome,1,0
SID_02310,677,TCP,4,2869.946112,DES,0.5624591762,1,Unknown,1,1
SID_02311,435,ICMP,2,551.9862129,DES,0.1870149727,3,Firefox,0,1
SID_02312,859,TCP,5,903.4051629,AES,0.8608722089,0,Firefox,0,1
SID_02313,546,ICMP,5,38.24500304,AES,0.05556020443,2,Chrome,0,0
SID_02314,599,TCP,4,985.7299822,AES,0.1838972887,0,Edge,0,0
SID_02315,633,TCP,5,88.12906026,DES,0.460426453,1,Chrome,0,0
SID_02316,584,TCP,2,1212.15584,None,0.6545495187,3,Firefox,1,1
SID_02317,667,TCP,10,1675.454652,AES,0.3374322893,3,Chrome,0,1
SID_02318,376,UDP,3,303.2157551,DES,0.2873373272,3,Chrome,0,1
SID_02319,388,UDP,1,1683.840393,AES,0.4593031788,2,Chrome,0,0
SID_02320,279,TCP,7,527.2080189,DES,0.06371887961,0,Chrome,0,1
SID_02321,587,TCP,3,678.1136873,DES,0.390666702,2,Firefox,0,0
SID_02322,655,TCP,1,423.4400115,DES,0.2226431706,0,Chrome,0,1
SID_02323,591,ICMP,7,517.8389797,AES,0.1320708378,0,Chrome,0,1
SID_02324,834,UDP,4,1911.132463,None,0.04545368055,0,Firefox,1,0
SID_02325,498,TCP,2,2354.426902,None,0.4845534284,1,Chrome,0,0
SID_02326,633,UDP,4,472.2832429,None,0.3286236541,2,Chrome,0,0
SID_02327,281,UDP,5,577.8325624,AES,0.1685942827,1,Firefox,0,1
SID_02328,422,TCP,4,98.7969449,AES,0.3554670922,0,Chrome,0,0
SID_02329,639,UDP,4,315.17058,DES,0.1793596138,1,Edge,0,1
SID_02330,669,TCP,1,575.9826359,DES,0.1711262769,1,Unknown,0,0
SID_02331,441,TCP,3,181.1017693,None,0.6658302147,2,Safari,0,1
SID_02332,485,TCP,4,687.4242508,AES,0.1422168343,1,Chrome,0,0
SID_02333,196,TCP,3,924.8657598,None,0.1111102946,1,Firefox,0,0
SID_02334,428,TCP,4,839.7663802,DES,0.2816068639,1,Edge,0,0
SID_02335,678,TCP,1,467.4521479,AES,0.5031089572,3,Chrome,0,1
SID_02336,615,UDP,5,1173.375998,AES,0.2087848778,2,Chrome,1,0
SID_02337,600,TCP,3,307.9683122,None,0.1787323284,2,Chrome,0,0
SID_02338,509,TCP,7,506.811942,AES,0.2153045349,3,Chrome,0,1
SID_02339,501,UDP,3,251.9383544,DES,0.2254229069,2,Edge,0,0
SID_02340,367,TCP,3,740.3228827,DES,0.4844108595,1,Chrome,0,0
SID_02341,639,TCP,6,464.8654819,AES,0.0829001067,0,Chrome,0,0
SID_02342,584,ICMP,4,195.8132691,DES,0.625142143,0,Firefox,0,1
SID_02343,598,UDP,2,294.7493079,AES,0.416070565,1,Chrome,1,0
SID_02344,394,TCP,3,262.2124461,DES,0.3254181036,1,Unknown,0,0
SID_02345,69,TCP,7,1934.510969,AES,0.4093132416,3,Chrome,0,1
SID_02346,719,ICMP,1,590.4391144,AES,0.2486895297,4,Chrome,0,1
SID_02347,404,TCP,6,845.9513365,DES,0.2138359332,3,Edge,0,1
SID_02348,327,TCP,7,2183.424468,None,0.1243711921,2,Safari,0,1
SID_02349,638,TCP,6,160.927385,AES,0.3345832034,1,Edge,0,0
SID_02350,421,TCP,5,2210.348463,DES,0.09365090118,1,Chrome,0,0
SID_02351,711,UDP,8,620.592341,AES,0.4413799127,0,Edge,0,1
